United States, Period fertility rates by calendar year, age, birth cohort and birth order (Lexis triangles)
Last modified: 07/04/2021
Year   Age   Cohort      ASFR       ASFR1       ASFR2       ASFR3       ASFR4      ASFR5p
1975   19     1955    0.09407     0.06363     0.02506     0.00461     0.00067     0.00011
1975   20     1955    0.09967     0.06117     0.03045     0.00666     0.00120     0.00020
1975   20     1954    0.10248     0.06002     0.03297     0.00771     0.00152     0.00027
1975   21     1954    0.10876     0.05860     0.03783     0.00970     0.00215     0.00048
1975   21     1953    0.11119     0.05743     0.03995     0.01071     0.00249     0.00061
1975   22     1953    0.11481     0.05456     0.04355     0.01273     0.00309     0.00089
1975   22     1952    0.11661     0.05338     0.04498     0.01375     0.00344     0.00106
1975   23     1952    0.12065     0.05168     0.04719     0.01592     0.00440     0.00145
1975   23     1951    0.12130     0.05034     0.04766     0.01682     0.00482     0.00168
1975   24     1951    0.11950     0.04683     0.04712     0.01803     0.00539     0.00213
1975   24     1950    0.11951     0.04548     0.04713     0.01873     0.00576     0.00241
1975   25     1950    0.12117     0.04334     0.04765     0.02034     0.00669     0.00315
1975   25     1949    0.12090     0.04187     0.04747     0.02097     0.00711     0.00348
1975   26     1949    0.11874     0.03852     0.04643     0.02194     0.00787     0.00398
1975   26     1948    0.11688     0.03656     0.04568     0.02225     0.00812     0.00426
1975   27     1948    0.11145     0.03226     0.04367     0.02243     0.00823     0.00486
1975   27     1947    0.10869     0.03017     0.04246     0.02249     0.00840     0.00516
1975   28     1947    0.10328     0.02616     0.03980     0.02257     0.00901     0.00574
1975   28     1946    0.09917     0.02397     0.03771     0.02220     0.00921     0.00609
1975   29     1946    0.08898     0.01949     0.03243     0.02066     0.00943     0.00696
1975   29     1945    0.08386     0.01750     0.02980     0.01986     0.00940     0.00730
1975   30     1945    0.07323     0.01391     0.02453     0.01808     0.00900     0.00771
1975   30     1944    0.06911     0.01250     0.02250     0.01734     0.00889     0.00789
1975   31     1944    0.06263     0.01024     0.01931     0.01615     0.00883     0.00810
1975   31     1943    0.05926     0.00925     0.01768     0.01538     0.00869     0.00826
1975   32     1943    0.05261     0.00750     0.01454     0.01362     0.00825     0.00870
1975   32     1942    0.04946     0.00676     0.01314     0.01268     0.00799     0.00889
1975   33     1942    0.04339     0.00546     0.01061     0.01070     0.00736     0.00926
1975   33     1941    0.04064     0.00497     0.00954     0.00983     0.00698     0.00932
1975   34     1941    0.03549     0.00421     0.00771     0.00826     0.00614     0.00917
1975   34     1940    0.03336     0.00385     0.00696     0.00759     0.00581     0.00915
1975   35     1940    0.02988     0.00317     0.00576     0.00643     0.00527     0.00925
1975   35     1939    0.02779     0.00288     0.00509     0.00582     0.00492     0.00907
1975   36     1939    0.02321     0.00237     0.00377     0.00459     0.00419     0.00829
1975   36     1938    0.02159     0.00217     0.00338     0.00415     0.00383     0.00807
1975   37     1938    0.01905     0.00181     0.00286     0.00345     0.00309     0.00783
1975   37     1937    0.01789     0.00165     0.00258     0.00314     0.00287     0.00766
1975   38     1937    0.01588     0.00134     0.00205     0.00258     0.00262     0.00729
1975   38     1936    0.01464     0.00119     0.00183     0.00228     0.00239     0.00695
1975   39     1936    0.01194     0.00091     0.00144     0.00172     0.00188     0.00600
1975   39     1935    0.01090     0.00081     0.00128     0.00151     0.00167     0.00563
1975   40     1935    0.00921     0.00065     0.00101     0.00119     0.00131     0.00504
1975   40     1934    0.00824     0.00057     0.00087     0.00104     0.00115     0.00461
1975   41     1934    0.00630     0.00042     0.00061     0.00077     0.00087     0.00363
1975   41     1933    0.00557     0.00035     0.00051     0.00065     0.00075     0.00330
1975   42     1933    0.00436     0.00024     0.00036     0.00044     0.00055     0.00278
1975   42     1932    0.00383     0.00021     0.00031     0.00037     0.00046     0.00248
1975   43     1932    0.00289     0.00017     0.00023     0.00027     0.00032     0.00190
1975   43     1931    0.00247     0.00014     0.00019     0.00023     0.00027     0.00163
1975   44     1931    0.00175     0.00010     0.00014     0.00016     0.00018     0.00116
1975   44     1930    0.00141     0.00008     0.00011     0.00013     0.00014     0.00095
1975   45     1930    0.00087     0.00005     0.00006     0.00007     0.00008     0.00061
1975   45     1929    0.00067     0.00004     0.00005     0.00005     0.00006     0.00048
1975   46     1929    0.00039     0.00002     0.00003     0.00002     0.00003     0.00028
1975   46     1928    0.00030     0.00002     0.00002     0.00002     0.00002     0.00022
1975   47     1928    0.00018     0.00001     0.00001     0.00002     0.00002     0.00012
1975   47     1927    0.00014     0.00001     0.00001     0.00001     0.00001     0.00009
1975   48     1927    0.00008     0.00000     0.00000     0.00001     0.00001     0.00005
1975   48     1926    0.00005     0.00000     0.00000     0.00000     0.00000     0.00004
1975   49     1926    0.00003     0.00000     0.00001     0.00000     0.00000     0.00002
1975   49     1925    0.00001     0.00000     0.00000     0.00000     0.00000     0.00001
1975   50     1925    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1975   50     1924    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1975   51     1924    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1975   51     1923    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1975   52     1923    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1975   52     1922    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1975   53     1922    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1975   53     1921    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1975   54     1921    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1975   54     1920    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1975   55+       .    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1976   12-       .    0.00018     0.00016     0.00001     0.00000     0.00001     0.00000
1976   13     1963    0.00068     0.00067     0.00001     0.00000     0.00000     0.00000
1976   13     1962    0.00122     0.00120     0.00002     0.00000     0.00000     0.00000
1976   14     1962    0.00356     0.00348     0.00008     0.00000     0.00000     0.00000
1976   14     1961    0.00568     0.00552     0.00015     0.00001     0.00000     0.00000
1976   15     1961    0.01252     0.01198     0.00052     0.00002     0.00000     0.00000
1976   15     1960    0.01749     0.01654     0.00091     0.00003     0.00000     0.00000
1976   16     1960    0.03037     0.02791     0.00232     0.00014     0.00001     0.00000
1976   16     1959    0.03759     0.03388     0.00344     0.00025     0.00001     0.00000
1976   17     1959    0.05013     0.04311     0.00639     0.00058     0.00004     0.00000
1976   17     1958    0.05664     0.04737     0.00835     0.00086     0.00006     0.00001
1976   18     1958    0.07024     0.05494     0.01334     0.00175     0.00018     0.00002
1976   18     1957    0.07622     0.05747     0.01608     0.00234     0.00028     0.00004
1976   19     1957    0.08605     0.06044     0.02133     0.00368     0.00052     0.00009
1976   19     1956    0.09014     0.06073     0.02409     0.00450     0.00069     0.00012
1976   20     1956    0.09626     0.05873     0.02964     0.00654     0.00113     0.00021
1976   20     1955    0.09923     0.05777     0.03220     0.00760     0.00139     0.00028
1976   21     1955    0.10545     0.05645     0.03694     0.00956     0.00203     0.00047
1976   21     1954    0.10797     0.05552     0.03891     0.01056     0.00238     0.00059
1976   22     1954    0.11204     0.05360     0.04192     0.01257     0.00305     0.00089
1976   22     1953    0.11384     0.05261     0.04323     0.01354     0.00340     0.00105
1976   23     1953    0.11723     0.05070     0.04562     0.01541     0.00409     0.00141
1976   23     1952    0.11804     0.04956     0.04618     0.01626     0.00444     0.00160
1976   24     1952    0.11766     0.04693     0.04591     0.01771     0.00515     0.00197
1976   24     1951    0.11781     0.04577     0.04592     0.01844     0.00550     0.00218
1976   25     1951    0.11863     0.04366     0.04612     0.01994     0.00620     0.00272
1976   25     1950    0.11850     0.04233     0.04602     0.02060     0.00655     0.00300
1976   26     1950    0.11760     0.03932     0.04562     0.02179     0.00727     0.00360
1976   26     1949    0.11599     0.03746     0.04496     0.02212     0.00756     0.00389
1976   27     1949    0.11026     0.03318     0.04271     0.02212     0.00788     0.00437
1976   27     1948    0.10798     0.03123     0.04173     0.02222     0.00813     0.00467
1976   28     1948    0.10479     0.02770     0.04003     0.02266     0.00892     0.00549
1976   28     1947    0.10090     0.02549     0.03832     0.02233     0.00902     0.00574
1976   29     1947    0.08946     0.02071     0.03377     0.02068     0.00859     0.00572
1976   29     1946    0.08491     0.01882     0.03150     0.02009     0.00856     0.00594
1976   30     1946    0.07713     0.01558     0.02681     0.01913     0.00873     0.00689
1976   30     1945    0.07286     0.01403     0.02458     0.01835     0.00867     0.00721
1976   31     1945    0.06402     0.01121     0.02045     0.01644     0.00836     0.00755
1976   31     1944    0.06016     0.01007     0.01861     0.01556     0.00820     0.00771
1976   32     1944    0.05327     0.00814     0.01537     0.01390     0.00790     0.00796
1976   32     1943    0.05001     0.00737     0.01391     0.01301     0.00766     0.00806
1976   33     1943    0.04390     0.00612     0.01127     0.01125     0.00705     0.00822
1976   33     1942    0.04098     0.00551     0.01013     0.01037     0.00672     0.00826
1976   34     1942    0.03534     0.00436     0.00811     0.00863     0.00600     0.00823
1976   34     1941    0.03295     0.00394     0.00727     0.00786     0.00566     0.00821
1976   35     1941    0.02871     0.00328     0.00583     0.00644     0.00503     0.00812
1976   35     1940    0.02688     0.00300     0.00525     0.00588     0.00470     0.00805
1976   36     1940    0.02373     0.00253     0.00428     0.00498     0.00406     0.00788
1976   36     1939    0.02204     0.00229     0.00383     0.00448     0.00374     0.00769
1976   37     1939    0.01853     0.00183     0.00303     0.00349     0.00310     0.00707
1976   37     1938    0.01726     0.00166     0.00272     0.00313     0.00287     0.00687
1976   38     1938    0.01541     0.00141     0.00222     0.00257     0.00255     0.00665
1976   38     1937    0.01410     0.00126     0.00194     0.00228     0.00230     0.00632
1976   39     1937    0.01117     0.00093     0.00139     0.00171     0.00177     0.00537
1976   39     1936    0.01008     0.00081     0.00121     0.00150     0.00156     0.00500
1976   40     1936    0.00829     0.00061     0.00092     0.00120     0.00120     0.00436
1976   40     1935    0.00746     0.00055     0.00081     0.00103     0.00105     0.00402
1976   41     1935    0.00592     0.00046     0.00063     0.00072     0.00078     0.00334
1976   41     1934    0.00529     0.00040     0.00054     0.00062     0.00068     0.00305
1976   42     1934    0.00422     0.00030     0.00036     0.00051     0.00051     0.00254
1976   42     1933    0.00367     0.00024     0.00029     0.00043     0.00043     0.00228
1976   43     1933    0.00268     0.00013     0.00018     0.00027     0.00029     0.00180
1976   43     1932    0.00224     0.00011     0.00015     0.00022     0.00024     0.00152
