"state","year","month","dom","deaths"
"PE",2014,6,13,174
"PE",2014,6,14,152
"PE",2014,6,15,166
"PE",2014,6,16,169
"PE",2014,6,17,151
"PE",2014,6,18,152
"PE",2014,6,19,172
"PE",2014,6,20,165
"PE",2014,6,21,158
"PE",2014,6,22,139
"PE",2014,6,23,150
"PE",2014,6,24,166
"PE",2014,6,25,164
"PE",2014,6,26,180
"PE",2014,6,27,181
"PE",2014,6,28,161
"PE",2014,6,29,160
"PE",2014,6,30,152
"PE",2014,7,1,175
"PE",2014,7,2,140
"PE",2014,7,3,147
"PE",2014,7,4,172
"PE",2014,7,5,162
"PE",2014,7,6,176
"PE",2014,7,7,164
"PE",2014,7,8,182
"PE",2014,7,9,170
"PE",2014,7,10,151
"PE",2014,7,11,172
"PE",2014,7,12,150
"PE",2014,7,13,171
"PE",2014,7,14,172
"PE",2014,7,15,161
"PE",2014,7,16,158
"PE",2014,7,17,128
"PE",2014,7,18,158
"PE",2014,7,19,170
"PE",2014,7,20,166
"PE",2014,7,21,157
"PE",2014,7,22,168
"PE",2014,7,23,164
"PE",2014,7,24,165
"PE",2014,7,25,167
"PE",2014,7,26,183
"PE",2014,7,27,165
"PE",2014,7,28,170
"PE",2014,7,29,144
"PE",2014,7,30,175
"PE",2014,7,31,141
"PE",2014,8,1,170
"PE",2014,8,2,153
"PE",2014,8,3,157
"PE",2014,8,4,182
"PE",2014,8,5,156
"PE",2014,8,6,163
"PE",2014,8,7,163
"PE",2014,8,8,153
"PE",2014,8,9,142
"PE",2014,8,10,165
"PE",2014,8,11,179
"PE",2014,8,12,175
"PE",2014,8,13,180
"PE",2014,8,14,171
"PE",2014,8,15,152
"PE",2014,8,16,168
"PE",2014,8,17,171
"PE",2014,8,18,172
"PE",2014,8,19,146
"PE",2014,8,20,150
"PE",2014,8,21,163
"PE",2014,8,22,192
"PE",2014,8,23,164
"PE",2014,8,24,173
"PE",2014,8,25,166
"PE",2014,8,26,170
"PE",2014,8,27,164
"PE",2014,8,28,153
"PE",2014,8,29,143
"PE",2014,8,30,150
"PE",2014,8,31,197
"PE",2014,9,1,153
"PE",2014,9,2,172
"PE",2014,9,3,179
"PE",2014,9,4,180
"PE",2014,9,5,170
"PE",2014,9,6,155
"PE",2014,9,7,174
"PE",2014,9,8,160
"PE",2014,9,9,142
"PE",2014,9,10,138
"PE",2014,9,11,175
"PE",2014,9,12,154
"PE",2014,9,13,155
"PE",2014,9,14,156
"PE",2014,9,15,172
"PE",2014,9,16,158
"PE",2014,9,17,172
"PE",2014,9,18,169
"PE",2014,9,19,138
"PE",2014,9,20,160
"PE",2014,9,21,179
"PE",2014,9,22,149
"PE",2014,9,23,143
"PE",2014,9,24,146
"PE",2014,9,25,170
"PE",2014,9,26,148
"PE",2014,9,27,152
"PE",2014,9,28,152
"PE",2014,9,29,158
"PE",2014,9,30,152
"PE",2014,10,1,154
"PE",2014,10,2,155
"PE",2014,10,3,134
"PE",2014,10,4,160
"PE",2014,10,5,152
"PE",2014,10,6,170
"PE",2014,10,7,161
"PE",2014,10,8,150
"PE",2014,10,9,181
"PE",2014,10,10,158
"PE",2014,10,11,177
"PE",2014,10,12,166
"PE",2014,10,13,152
"PE",2014,10,14,147
"PE",2014,10,15,159
"PE",2014,10,16,142
"PE",2014,10,17,179
"PE",2014,10,18,161
"PE",2014,10,19,159
"PE",2014,10,20,180
"PE",2014,10,21,166
"PE",2014,10,22,145
"PE",2014,10,23,176
"PE",2014,10,24,163
"PE",2014,10,25,151
"PE",2014,10,26,172
"PE",2014,10,27,175
"PE",2014,10,28,146
"PE",2014,10,29,158
"PE",2014,10,30,156
"PE",2014,10,31,168
"PE",2014,11,1,137
"PE",2014,11,2,147
"PE",2014,11,3,158
"PE",2014,11,4,154
"PE",2014,11,5,160
"PE",2014,11,6,160
"PE",2014,11,7,164
"PE",2014,11,8,167
"PE",2014,11,9,181
"PE",2014,11,10,168
"PE",2014,11,11,172
"PE",2014,11,12,160
"PE",2014,11,13,142
"PE",2014,11,14,177
"PE",2014,11,15,151
"PE",2014,11,16,186
"PE",2014,11,17,161
"PE",2014,11,18,162
"PE",2014,11,19,174
"PE",2014,11,20,137
"PE",2014,11,21,163
"PE",2014,11,22,148
"PE",2014,11,23,185
"PE",2014,11,24,188
"PE",2014,11,25,152
"PE",2014,11,26,135
"PE",2014,11,27,136
"PE",2014,11,28,146
"PE",2014,11,29,165
"PE",2014,11,30,162
"PE",2014,12,1,167
"PE",2014,12,2,147
"PE",2014,12,3,150
"PE",2014,12,4,150
"PE",2014,12,5,140
"PE",2014,12,6,173
"PE",2014,12,7,177
"PE",2014,12,8,154
"PE",2014,12,9,138
"PE",2014,12,10,160
"PE",2014,12,11,156
"PE",2014,12,12,145
"PE",2014,12,13,173
"PE",2014,12,14,159
"PE",2014,12,15,180
"PE",2014,12,16,165
"PE",2014,12,17,163
"PE",2014,12,18,170
"PE",2014,12,19,151
"PE",2014,12,20,168
"PE",2014,12,21,173
"PE",2014,12,22,165
"PE",2014,12,23,205
"PE",2014,12,24,159
"PE",2014,12,25,166
"PE",2014,12,26,167
"PE",2014,12,27,159
"PE",2014,12,28,179
"PE",2014,12,29,198
"PE",2014,12,30,153
"PE",2014,12,31,144
"PI",2014,1,1,71
"PI",2014,1,2,48
"PI",2014,1,3,45
"PI",2014,1,4,52
"PI",2014,1,5,65
"PI",2014,1,6,52
"PI",2014,1,7,52
"PI",2014,1,8,51
"PI",2014,1,9,41
"PI",2014,1,10,48
"PI",2014,1,11,56
"PI",2014,1,12,48
"PI",2014,1,13,46
"PI",2014,1,14,40
"PI",2014,1,15,44
"PI",2014,1,16,58
"PI",2014,1,17,37
"PI",2014,1,18,45
"PI",2014,1,19,57
"PI",2014,1,20,62
"PI",2014,1,21,50
"PI",2014,1,22,51
"PI",2014,1,23,49
"PI",2014,1,24,46
"PI",2014,1,25,45
"PI",2014,1,26,47
"PI",2014,1,27,50
"PI",2014,1,28,51
"PI",2014,1,29,41
"PI",2014,1,30,42
"PI",2014,1,31,49
"PI",2014,2,1,55
"PI",2014,2,2,59
"PI",2014,2,3,57
"PI",2014,2,4,60
"PI",2014,2,5,44
"PI",2014,2,6,38
"PI",2014,2,7,51
"PI",2014,2,8,51
"PI",2014,2,9,46
"PI",2014,2,10,45
"PI",2014,2,11,45
"PI",2014,2,12,39
"PI",2014,2,13,48
"PI",2014,2,14,43
"PI",2014,2,15,47
"PI",2014,2,16,53
"PI",2014,2,17,45
"PI",2014,2,18,45
"PI",2014,2,19,39
"PI",2014,2,20,41
"PI",2014,2,21,33
"PI",2014,2,22,58
"PI",2014,2,23,67
"PI",2014,2,24,62
"PI",2014,2,25,39
"PI",2014,2,26,43
"PI",2014,2,27,50
"PI",2014,2,28,43
"PI",2014,3,1,44
"PI",2014,3,2,41
"PI",2014,3,3,52
"PI",2014,3,4,49
"PI",2014,3,5,54
"PI",2014,3,6,51
"PI",2014,3,7,51
"PI",2014,3,8,47
"PI",2014,3,9,51
"PI",2014,3,10,49
"PI",2014,3,11,49
"PI",2014,3,12,51
"PI",2014,3,13,57
"PI",2014,3,14,36
"PI",2014,3,15,58
"PI",2014,3,16,48
"PI",2014,3,17,43
"PI",2014,3,18,48
"PI",2014,3,19,44
"PI",2014,3,20,59
"PI",2014,3,21,50
"PI",2014,3,22,47
"PI",2014,3,23,64
"PI",2014,3,24,62
"PI",2014,3,25,53
"PI",2014,3,26,43
"PI",2014,3,27,49
"PI",2014,3,28,50
"PI",2014,3,29,50
"PI",2014,3,30,49
"PI",2014,3,31,56
"PI",2014,4,1,61
"PI",2014,4,2,51
"PI",2014,4,3,50
"PI",2014,4,4,49
"PI",2014,4,5,47
"PI",2014,4,6,63
"PI",2014,4,7,56
"PI",2014,4,8,48
"PI",2014,4,9,49
"PI",2014,4,10,47
"PI",2014,4,11,50
"PI",2014,4,12,50
"PI",2014,4,13,63
"PI",2014,4,14,67
"PI",2014,4,15,54
"PI",2014,4,16,47
"PI",2014,4,17,51
"PI",2014,4,18,58
"PI",2014,4,19,49
"PI",2014,4,20,72
"PI",2014,4,21,65
"PI",2014,4,22,46
"PI",2014,4,23,41
"PI",2014,4,24,60
"PI",2014,4,25,64
"PI",2014,4,26,54
"PI",2014,4,27,54
"PI",2014,4,28,49
"PI",2014,4,29,48
"PI",2014,4,30,37
"PI",2014,5,1,51
"PI",2014,5,2,48
"PI",2014,5,3,56
"PI",2014,5,4,47
"PI",2014,5,5,41
"PI",2014,5,6,69
"PI",2014,5,7,53
"PI",2014,5,8,47
"PI",2014,5,9,49
"PI",2014,5,10,53
"PI",2014,5,11,46
"PI",2014,5,12,50
"PI",2014,5,13,39
"PI",2014,5,14,50
"PI",2014,5,15,52
"PI",2014,5,16,46
"PI",2014,5,17,49
"PI",2014,5,18,48
"PI",2014,5,19,49
"PI",2014,5,20,60
"PI",2014,5,21,46
"PI",2014,5,22,50
"PI",2014,5,23,47
"PI",2014,5,24,54
"PI",2014,5,25,56
"PI",2014,5,26,53
"PI",2014,5,27,50
"PI",2014,5,28,53
"PI",2014,5,29,64
"PI",2014,5,30,49
"PI",2014,5,31,64
"PI",2014,6,1,69
"PI",2014,6,2,51
"PI",2014,6,3,47
"PI",2014,6,4,60
"PI",2014,6,5,56
"PI",2014,6,6,47
"PI",2014,6,7,49
"PI",2014,6,8,55
"PI",2014,6,9,61
"PI",2014,6,10,49
"PI",2014,6,11,53
"PI",2014,6,12,46
"PI",2014,6,13,44
"PI",2014,6,14,54
"PI",2014,6,15,64
"PI",2014,6,16,54
"PI",2014,6,17,50
"PI",2014,6,18,63
"PI",2014,6,19,58
"PI",2014,6,20,48
"PI",2014,6,21,53
"PI",2014,6,22,49
"PI",2014,6,23,46
"PI",2014,6,24,70
"PI",2014,6,25,50
"PI",2014,6,26,45
"PI",2014,6,27,51
"PI",2014,6,28,54
"PI",2014,6,29,59
"PI",2014,6,30,53
"PI",2014,7,1,51
"PI",2014,7,2,31
"PI",2014,7,3,48
"PI",2014,7,4,27
"PI",2014,7,5,45
"PI",2014,7,6,59
"PI",2014,7,7,56
"PI",2014,7,8,47
"PI",2014,7,9,49
"PI",2014,7,10,43
"PI",2014,7,11,51
"PI",2014,7,12,42
"PI",2014,7,13,53
"PI",2014,7,14,42
"PI",2014,7,15,47
"PI",2014,7,16,48
"PI",2014,7,17,38
"PI",2014,7,18,50
"PI",2014,7,19,55
"PI",2014,7,20,54
"PI",2014,7,21,50
"PI",2014,7,22,41
"PI",2014,7,23,55
"PI",2014,7,24,50
"PI",2014,7,25,53
"PI",2014,7,26,46
"PI",2014,7,27,47
"PI",2014,7,28,49
"PI",2014,7,29,50
"PI",2014,7,30,49
"PI",2014,7,31,42
"PI",2014,8,1,47
"PI",2014,8,2,59
"PI",2014,8,3,44
"PI",2014,8,4,44
"PI",2014,8,5,61
"PI",2014,8,6,58
"PI",2014,8,7,45
"PI",2014,8,8,49
"PI",2014,8,9,38
"PI",2014,8,10,53
"PI",2014,8,11,33
"PI",2014,8,12,45
"PI",2014,8,13,48
"PI",2014,8,14,35
"PI",2014,8,15,43
"PI",2014,8,16,51
"PI",2014,8,17,58
"PI",2014,8,18,53
"PI",2014,8,19,44
"PI",2014,8,20,46
"PI",2014,8,21,50
"PI",2014,8,22,47
"PI",2014,8,23,50
"PI",2014,8,24,61
"PI",2014,8,25,57
"PI",2014,8,26,37
"PI",2014,8,27,47
"PI",2014,8,28,50
"PI",2014,8,29,51
"PI",2014,8,30,66
"PI",2014,8,31,54
"PI",2014,9,1,50
"PI",2014,9,2,53
"PI",2014,9,3,50
"PI",2014,9,4,47
"PI",2014,9,5,50
"PI",2014,9,6,53
"PI",2014,9,7,68
"PI",2014,9,8,46
"PI",2014,9,9,47
"PI",2014,9,10,61
"PI",2014,9,11,54
"PI",2014,9,12,50
"PI",2014,9,13,58
"PI",2014,9,14,47
"PI",2014,9,15,44
"PI",2014,9,16,53
"PI",2014,9,17,48
"PI",2014,9,18,47
"PI",2014,9,19,40
"PI",2014,9,20,57
"PI",2014,9,21,62
"PI",2014,9,22,49
"PI",2014,9,23,49
"PI",2014,9,24,55
"PI",2014,9,25,44
"PI",2014,9,26,51
"PI",2014,9,27,55
"PI",2014,9,28,61
"PI",2014,9,29,47
"PI",2014,9,30,47
"PI",2014,10,1,48
"PI",2014,10,2,55
"PI",2014,10,3,52
"PI",2014,10,4,54
"PI",2014,10,5,61
"PI",2014,10,6,55
"PI",2014,10,7,51
"PI",2014,10,8,42
"PI",2014,10,9,58
"PI",2014,10,10,39
"PI",2014,10,11,64
"PI",2014,10,12,60
"PI",2014,10,13,60
"PI",2014,10,14,55
"PI",2014,10,15,47
"PI",2014,10,16,56
"PI",2014,10,17,67
"PI",2014,10,18,69
"PI",2014,10,19,76
"PI",2014,10,20,55
"PI",2014,10,21,67
"PI",2014,10,22,55
"PI",2014,10,23,50
"PI",2014,10,24,47
"PI",2014,10,25,50
"PI",2014,10,26,48
"PI",2014,10,27,45
"PI",2014,10,28,42
"PI",2014,10,29,52
"PI",2014,10,30,62
"PI",2014,10,31,60
"PI",2014,11,1,40
"PI",2014,11,2,62
"PI",2014,11,3,50
"PI",2014,11,4,37
"PI",2014,11,5,53
"PI",2014,11,6,45
"PI",2014,11,7,48
"PI",2014,11,8,56
"PI",2014,11,9,49
"PI",2014,11,10,47
"PI",2014,11,11,52
"PI",2014,11,12,68
"PI",2014,11,13,51
"PI",2014,11,14,49
"PI",2014,11,15,46
"PI",2014,11,16,61
"PI",2014,11,17,59
"PI",2014,11,18,47
"PI",2014,11,19,44
"PI",2014,11,20,45
"PI",2014,11,21,40
"PI",2014,11,22,54
"PI",2014,11,23,56
"PI",2014,11,24,57
"PI",2014,11,25,44
"PI",2014,11,26,52
"PI",2014,11,27,55
"PI",2014,11,28,51
"PI",2014,11,29,63
"PI",2014,11,30,61
"PI",2014,12,1,53
"PI",2014,12,2,38
"PI",2014,12,3,56
"PI",2014,12,4,44
"PI",2014,12,5,47
"PI",2014,12,6,65
"PI",2014,12,7,53
"PI",2014,12,8,51
"PI",2014,12,9,50
"PI",2014,12,10,64
"PI",2014,12,11,37
"PI",2014,12,12,50
"PI",2014,12,13,55
"PI",2014,12,14,58
"PI",2014,12,15,44
"PI",2014,12,16,43
"PI",2014,12,17,58
"PI",2014,12,18,36
"PI",2014,12,19,46
"PI",2014,12,20,48
"PI",2014,12,21,47
"PI",2014,12,22,51
"PI",2014,12,23,38
"PI",2014,12,24,50
"PI",2014,12,25,54
"PI",2014,12,26,48
"PI",2014,12,27,59
"PI",2014,12,28,56
"PI",2014,12,29,49
"PI",2014,12,30,53
"PI",2014,12,31,42
"PR",2014,1,1,185
"PR",2014,1,2,185
"PR",2014,1,3,163
"PR",2014,1,4,164
"PR",2014,1,5,173
"PR",2014,1,6,167
"PR",2014,1,7,163
"PR",2014,1,8,193
"PR",2014,1,9,141
"PR",2014,1,10,168
"PR",2014,1,11,178
"PR",2014,1,12,160
"PR",2014,1,13,162
"PR",2014,1,14,139
"PR",2014,1,15,165
"PR",2014,1,16,183
"PR",2014,1,17,175
"PR",2014,1,18,175
"PR",2014,1,19,172
"PR",2014,1,20,187
"PR",2014,1,21,189
"PR",2014,1,22,178
"PR",2014,1,23,168
"PR",2014,1,24,170
"PR",2014,1,25,181
"PR",2014,1,26,168
"PR",2014,1,27,205
"PR",2014,1,28,182
"PR",2014,1,29,191
"PR",2014,1,30,175
"PR",2014,1,31,186
"PR",2014,2,1,203
"PR",2014,2,2,201
"PR",2014,2,3,221
"PR",2014,2,4,212
"PR",2014,2,5,229
"PR",2014,2,6,230
"PR",2014,2,7,228
"PR",2014,2,8,247
"PR",2014,2,9,246
"PR",2014,2,10,247
"PR",2014,2,11,228
"PR",2014,2,12,218
"PR",2014,2,13,183
"PR",2014,2,14,196
"PR",2014,2,15,175
"PR",2014,2,16,158
"PR",2014,2,17,177
"PR",2014,2,18,182
"PR",2014,2,19,171
"PR",2014,2,20,168
"PR",2014,2,21,192
"PR",2014,2,22,172
"PR",2014,2,23,173
"PR",2014,2,24,153
"PR",2014,2,25,155
"PR",2014,2,26,185
"PR",2014,2,27,147
"PR",2014,2,28,177
"PR",2014,3,1,200
"PR",2014,3,2,148
"PR",2014,3,3,181
"PR",2014,3,4,176
"PR",2014,3,5,152
"PR",2014,3,6,182
"PR",2014,3,7,164
"PR",2014,3,8,194
"PR",2014,3,9,198
"PR",2014,3,10,180
"PR",2014,3,11,173
"PR",2014,3,12,171
"PR",2014,3,13,149
"PR",2014,3,14,199
"PR",2014,3,15,204
"PR",2014,3,16,198
"PR",2014,3,17,184
"PR",2014,3,18,192
"PR",2014,3,19,186
"PR",2014,3,20,171
"PR",2014,3,21,185
"PR",2014,3,22,181
"PR",2014,3,23,167
"PR",2014,3,24,175
"PR",2014,3,25,167
"PR",2014,3,26,167
"PR",2014,3,27,177
"PR",2014,3,28,198
"PR",2014,3,29,208
"PR",2014,3,30,168
"PR",2014,3,31,163
"PR",2014,4,1,160
"PR",2014,4,2,195
"PR",2014,4,3,180
"PR",2014,4,4,179
"PR",2014,4,5,186
"PR",2014,4,6,189
"PR",2014,4,7,194
"PR",2014,4,8,179
"PR",2014,4,9,175
"PR",2014,4,10,185
"PR",2014,4,11,182
"PR",2014,4,12,205
"PR",2014,4,13,172
"PR",2014,4,14,172
"PR",2014,4,15,196
"PR",2014,4,16,168
"PR",2014,4,17,202
"PR",2014,4,18,192
"PR",2014,4,19,154
"PR",2014,4,20,199
"PR",2014,4,21,176
"PR",2014,4,22,177
"PR",2014,4,23,171
"PR",2014,4,24,172
"PR",2014,4,25,182
"PR",2014,4,26,186
"PR",2014,4,27,175
"PR",2014,4,28,192
"PR",2014,4,29,176
"PR",2014,4,30,189
"PR",2014,5,1,182
"PR",2014,5,2,187
"PR",2014,5,3,193
"PR",2014,5,4,173
"PR",2014,5,5,200
"PR",2014,5,6,189
"PR",2014,5,7,185
"PR",2014,5,8,185
"PR",2014,5,9,172
"PR",2014,5,10,189
"PR",2014,5,11,199
"PR",2014,5,12,201
"PR",2014,5,13,194
"PR",2014,5,14,181
"PR",2014,5,15,174
"PR",2014,5,16,210
"PR",2014,5,17,200
"PR",2014,5,18,200
"PR",2014,5,19,174
"PR",2014,5,20,213
"PR",2014,5,21,163
"PR",2014,5,22,196
"PR",2014,5,23,177
"PR",2014,5,24,190
"PR",2014,5,25,206
"PR",2014,5,26,202
"PR",2014,5,27,197
"PR",2014,5,28,198
"PR",2014,5,29,185
"PR",2014,5,30,214
"PR",2014,5,31,207
"PR",2014,6,1,245
"PR",2014,6,2,221
"PR",2014,6,3,212
"PR",2014,6,4,220
"PR",2014,6,5,229
"PR",2014,6,6,227
"PR",2014,6,7,237
"PR",2014,6,8,230
"PR",2014,6,9,174
"PR",2014,6,10,216
"PR",2014,6,11,193
"PR",2014,6,12,215
"PR",2014,6,13,226
"PR",2014,6,14,210
"PR",2014,6,15,206
"PR",2014,6,16,191
"PR",2014,6,17,204
"PR",2014,6,18,195
"PR",2014,6,19,189
"PR",2014,6,20,181
"PR",2014,6,21,189
"PR",2014,6,22,204
"PR",2014,6,23,215
"PR",2014,6,24,220
"PR",2014,6,25,211
"PR",2014,6,26,206
"PR",2014,6,27,199
"PR",2014,6,28,196
"PR",2014,6,29,193
"PR",2014,6,30,190
"PR",2014,7,1,203
"PR",2014,7,2,216
"PR",2014,7,3,222
"PR",2014,7,4,239
"PR",2014,7,5,256
"PR",2014,7,6,197
"PR",2014,7,7,199
"PR",2014,7,8,241
"PR",2014,7,9,191
"PR",2014,7,10,194
"PR",2014,7,11,204
"PR",2014,7,12,222
"PR",2014,7,13,227
"PR",2014,7,14,213
"PR",2014,7,15,231
"PR",2014,7,16,194
"PR",2014,7,17,220
"PR",2014,7,18,209
"PR",2014,7,19,205
"PR",2014,7,20,216
"PR",2014,7,21,211
"PR",2014,7,22,203
"PR",2014,7,23,217
"PR",2014,7,24,221
"PR",2014,7,25,214
"PR",2014,7,26,213
"PR",2014,7,27,218
"PR",2014,7,28,210
"PR",2014,7,29,206
"PR",2014,7,30,222
"PR",2014,7,31,215
"PR",2014,8,1,205
"PR",2014,8,2,251
"PR",2014,8,3,222
"PR",2014,8,4,215
"PR",2014,8,5,192
"PR",2014,8,6,193
"PR",2014,8,7,182
"PR",2014,8,8,195
"PR",2014,8,9,195
"PR",2014,8,10,210
"PR",2014,8,11,202
"PR",2014,8,12,209
"PR",2014,8,13,198
"PR",2014,8,14,201
"PR",2014,8,15,206
"PR",2014,8,16,189
"PR",2014,8,17,201
"PR",2014,8,18,217
"PR",2014,8,19,158
"PR",2014,8,20,182
"PR",2014,8,21,184
"PR",2014,8,22,179
"PR",2014,8,23,215
"PR",2014,8,24,222
"PR",2014,8,25,196
"PR",2014,8,26,202
"PR",2014,8,27,196
"PR",2014,8,28,188
"PR",2014,8,29,199
"PR",2014,8,30,190
"PR",2014,8,31,208
"PR",2014,9,1,200
"PR",2014,9,2,177
"PR",2014,9,3,190
"PR",2014,9,4,186
"PR",2014,9,5,183
"PR",2014,9,6,194
"PR",2014,9,7,191
"PR",2014,9,8,197
"PR",2014,9,9,200
"PR",2014,9,10,202
"PR",2014,9,11,201
"PR",2014,9,12,207
"PR",2014,9,13,190
"PR",2014,9,14,213
"PR",2014,9,15,202
"PR",2014,9,16,188
"PR",2014,9,17,193
"PR",2014,9,18,183
"PR",2014,9,19,190
"PR",2014,9,20,201
"PR",2014,9,21,168
"PR",2014,9,22,165
"PR",2014,9,23,181
"PR",2014,9,24,201
"PR",2014,9,25,194
"PR",2014,9,26,180
"PR",2014,9,27,171
"PR",2014,9,28,156
"PR",2014,9,29,178
"PR",2014,9,30,173
"PR",2014,10,1,179
"PR",2014,10,2,179
"PR",2014,10,3,182
"PR",2014,10,4,187
"PR",2014,10,5,196
"PR",2014,10,6,196
"PR",2014,10,7,180
"PR",2014,10,8,175
"PR",2014,10,9,189
"PR",2014,10,10,196
"PR",2014,10,11,212
"PR",2014,10,12,226
"PR",2014,10,13,199
"PR",2014,10,14,226
"PR",2014,10,15,213
"PR",2014,10,16,205
"PR",2014,10,17,206
"PR",2014,10,18,242
"PR",2014,10,19,203
"PR",2014,10,20,185
"PR",2014,10,21,196
"PR",2014,10,22,181
"PR",2014,10,23,188
"PR",2014,10,24,185
"PR",2014,10,25,176
"PR",2014,10,26,202
"PR",2014,10,27,176
"PR",2014,10,28,178
"PR",2014,10,29,184
"PR",2014,10,30,185
"PR",2014,10,31,183
"PR",2014,11,1,205
"PR",2014,11,2,175
"PR",2014,11,3,185
"PR",2014,11,4,176
"PR",2014,11,5,161
"PR",2014,11,6,176
"PR",2014,11,7,166
"PR",2014,11,8,178
"PR",2014,11,9,177
"PR",2014,11,10,185
"PR",2014,11,11,181
"PR",2014,11,12,183
"PR",2014,11,13,157
"PR",2014,11,14,186
"PR",2014,11,15,164
"PR",2014,11,16,169
"PR",2014,11,17,183
"PR",2014,11,18,171
"PR",2014,11,19,153
"PR",2014,11,20,171
"PR",2014,11,21,162
"PR",2014,11,22,155
"PR",2014,11,23,165
"PR",2014,11,24,159
"PR",2014,11,25,158
"PR",2014,11,26,174
"PR",2014,11,27,162
"PR",2014,11,28,160
"PR",2014,11,29,181
"PR",2014,11,30,193
"PR",2014,12,1,191
"PR",2014,12,2,170
"PR",2014,12,3,162
"PR",2014,12,4,196
"PR",2014,12,5,176
"PR",2014,12,6,198
"PR",2014,12,7,192
"PR",2014,12,8,173
"PR",2014,12,9,168
"PR",2014,12,10,185
"PR",2014,12,11,168
"PR",2014,12,12,166
"PR",2014,12,13,163
"PR",2014,12,14,200
"PR",2014,12,15,180
"PR",2014,12,16,163
"PR",2014,12,17,168
"PR",2014,12,18,171
"PR",2014,12,19,204
"PR",2014,12,20,174
"PR",2014,12,21,177
"PR",2014,12,22,158
"PR",2014,12,23,168
"PR",2014,12,24,174
"PR",2014,12,25,197
"PR",2014,12,26,204
"PR",2014,12,27,167
"PR",2014,12,28,218
"PR",2014,12,29,179
"PR",2014,12,30,198
"PR",2014,12,31,177
"RJ",2014,1,1,429
"RJ",2014,1,2,378
"RJ",2014,1,3,468
"RJ",2014,1,4,482
"RJ",2014,1,5,413
"RJ",2014,1,6,407
"RJ",2014,1,7,366
"RJ",2014,1,8,354
"RJ",2014,1,9,368
"RJ",2014,1,10,411
"RJ",2014,1,11,448
"RJ",2014,1,12,417
"RJ",2014,1,13,410
"RJ",2014,1,14,387
"RJ",2014,1,15,367
"RJ",2014,1,16,386
"RJ",2014,1,17,362
"RJ",2014,1,18,371
"RJ",2014,1,19,392
"RJ",2014,1,20,388
"RJ",2014,1,21,331
"RJ",2014,1,22,341
"RJ",2014,1,23,356
"RJ",2014,1,24,388
"RJ",2014,1,25,369
"RJ",2014,1,26,388
"RJ",2014,1,27,392
"RJ",2014,1,28,380
"RJ",2014,1,29,374
"RJ",2014,1,30,380
"RJ",2014,1,31,404
"RJ",2014,2,1,362
"RJ",2014,2,2,397
"RJ",2014,2,3,422
"RJ",2014,2,4,422
"RJ",2014,2,5,408
"RJ",2014,2,6,384
"RJ",2014,2,7,442
"RJ",2014,2,8,474
"RJ",2014,2,9,504
"RJ",2014,2,10,413
"RJ",2014,2,11,435
"RJ",2014,2,12,407
"RJ",2014,2,13,429
"RJ",2014,2,14,395
"RJ",2014,2,15,385
"RJ",2014,2,16,357
"RJ",2014,2,17,359
"RJ",2014,2,18,340
"RJ",2014,2,19,331
"RJ",2014,2,20,322
"RJ",2014,2,21,357
"RJ",2014,2,22,375
"RJ",2014,2,23,386
"RJ",2014,2,24,364
"RJ",2014,2,25,338
"RJ",2014,2,26,351
"RJ",2014,2,27,342
"RJ",2014,2,28,345
"RJ",2014,3,1,344
"RJ",2014,3,2,361
"RJ",2014,3,3,361
"RJ",2014,3,4,342
"RJ",2014,3,5,338
"RJ",2014,3,6,364
"RJ",2014,3,7,335
"RJ",2014,3,8,340
"RJ",2014,3,9,328
"RJ",2014,3,10,336
"RJ",2014,3,11,326
"RJ",2014,3,12,339
"RJ",2014,3,13,305
"RJ",2014,3,14,349
"RJ",2014,3,15,322
"RJ",2014,3,16,328
"RJ",2014,3,17,385
"RJ",2014,3,18,330
"RJ",2014,3,19,370
"RJ",2014,3,20,320
"RJ",2014,3,21,360
"RJ",2014,3,22,351
"RJ",2014,3,23,333
"RJ",2014,3,24,308
"RJ",2014,3,25,297
"RJ",2014,3,26,310
"RJ",2014,3,27,340
"RJ",2014,3,28,301
"RJ",2014,3,29,324
"RJ",2014,3,30,310
"RJ",2014,3,31,341
"RJ",2014,4,1,353
"RJ",2014,4,2,328
"RJ",2014,4,3,323
"RJ",2014,4,4,278
"RJ",2014,4,5,307
"RJ",2014,4,6,347
"RJ",2014,4,7,343
"RJ",2014,4,8,330
"RJ",2014,4,9,337
"RJ",2014,4,10,373
"RJ",2014,4,11,365
"RJ",2014,4,12,296
"RJ",2014,4,13,355
"RJ",2014,4,14,369
"RJ",2014,4,15,309
"RJ",2014,4,16,320
"RJ",2014,4,17,335
"RJ",2014,4,18,322
"RJ",2014,4,19,354
"RJ",2014,4,20,353
"RJ",2014,4,21,304
"RJ",2014,4,22,328
"RJ",2014,4,23,292
"RJ",2014,4,24,330
"RJ",2014,4,25,307
"RJ",2014,4,26,363
"RJ",2014,4,27,342
"RJ",2014,4,28,304
"RJ",2014,4,29,344
"RJ",2014,4,30,331
"RJ",2014,5,1,379
"RJ",2014,5,2,376
"RJ",2014,5,3,364
"RJ",2014,5,4,350
"RJ",2014,5,5,315
"RJ",2014,5,6,332
"RJ",2014,5,7,299
"RJ",2014,5,8,321
"RJ",2014,5,9,330
"RJ",2014,5,10,330
"RJ",2014,5,11,328
"RJ",2014,5,12,351
"RJ",2014,5,13,373
