"","year","month","dom","doy","dow","hour","Southern","circumstance","deaths","H"
"467",2006,1,1,1,"0",21,FALSE,NA,5,69
"468",2006,1,1,1,"0",22,FALSE,NA,4,70
"469",2006,1,1,1,"0",23,FALSE,"Accident",1,71
"470",2006,1,1,1,"0",23,FALSE,NA,2,71
"471",2006,1,2,2,"1",0,FALSE,NA,3,72
"472",2006,1,2,2,"1",1,FALSE,NA,4,73
"473",2006,1,2,2,"1",2,FALSE,"Suicide",1,74
"474",2006,1,2,2,"1",2,FALSE,NA,2,74
"475",2006,1,2,2,"1",3,FALSE,"Suicide",1,75
"476",2006,1,2,2,"1",3,FALSE,NA,2,75
"477",2006,1,2,2,"1",4,FALSE,NA,3,76
"478",2006,1,2,2,"1",5,FALSE,NA,3,77
"479",2006,1,2,2,"1",6,FALSE,"Homicide",1,78
"480",2006,1,2,2,"1",6,FALSE,NA,2,78
"481",2006,1,2,2,"1",7,FALSE,NA,7,79
"482",2006,1,2,2,"1",8,FALSE,"Accident",1,80
"483",2006,1,2,2,"1",8,FALSE,"Homicide",1,80
"484",2006,1,2,2,"1",8,FALSE,NA,8,80
"485",2006,1,2,2,"1",9,FALSE,NA,1,81
"486",2006,1,2,2,"1",10,FALSE,"Accident",1,82
"487",2006,1,2,2,"1",10,FALSE,NA,6,82
"488",2006,1,2,2,"1",11,FALSE,NA,3,83
"489",2006,1,2,2,"1",12,FALSE,NA,6,84
"490",2006,1,2,2,"1",13,FALSE,"Accident",1,85
"491",2006,1,2,2,"1",13,FALSE,NA,1,85
"492",2006,1,2,2,"1",14,FALSE,"Accident",2,86
"493",2006,1,2,2,"1",14,FALSE,NA,3,86
"494",2006,1,2,2,"1",15,FALSE,"Homicide",1,87
"495",2006,1,2,2,"1",15,FALSE,NA,6,87
"496",2006,1,2,2,"1",16,FALSE,NA,2,88
"497",2006,1,2,2,"1",17,FALSE,"Accident",3,89
"498",2006,1,2,2,"1",17,FALSE,NA,2,89
"499",2006,1,2,2,"1",18,FALSE,NA,2,90
"500",2006,1,2,2,"1",19,FALSE,"Accident",1,91
"501",2006,1,2,2,"1",19,FALSE,"Homicide",1,91
"502",2006,1,2,2,"1",19,FALSE,"Unknown",1,91
"503",2006,1,2,2,"1",19,FALSE,NA,4,91
"504",2006,1,2,2,"1",20,FALSE,NA,5,92
"505",2006,1,2,2,"1",21,FALSE,"Accident",1,93
"506",2006,1,2,2,"1",21,FALSE,NA,2,93
"507",2006,1,2,2,"1",22,FALSE,NA,1,94
"508",2006,1,2,2,"1",23,FALSE,NA,4,95
"509",2006,12,30,364,"6",0,FALSE,NA,2,0
"510",2006,12,30,364,"6",1,FALSE,"Accident",1,1
"511",2006,12,30,364,"6",1,FALSE,"Homicide",1,1
"512",2006,12,30,364,"6",1,FALSE,NA,8,1
"513",2006,12,30,364,"6",2,FALSE,"Accident",1,2
"514",2006,12,30,364,"6",2,FALSE,NA,2,2
"515",2006,12,30,364,"6",3,FALSE,NA,6,3
"516",2006,12,30,364,"6",4,FALSE,NA,3,4
"517",2006,12,30,364,"6",5,FALSE,NA,5,5
"518",2006,12,30,364,"6",6,FALSE,"Homicide",1,6
"519",2006,12,30,364,"6",6,FALSE,NA,3,6
"520",2006,12,30,364,"6",7,FALSE,NA,2,7
"521",2006,12,30,364,"6",8,FALSE,NA,7,8
"522",2006,12,30,364,"6",9,FALSE,NA,5,9
"523",2006,12,30,364,"6",10,FALSE,NA,2,10
"524",2006,12,30,364,"6",11,FALSE,NA,1,11
"525",2006,12,30,364,"6",12,FALSE,NA,1,12
"526",2006,12,30,364,"6",13,FALSE,NA,3,13
"527",2006,12,30,364,"6",14,FALSE,NA,5,14
"528",2006,12,30,364,"6",15,FALSE,NA,4,15
"529",2006,12,30,364,"6",16,FALSE,"Accident",1,16
"530",2006,12,30,364,"6",16,FALSE,NA,5,16
"531",2006,12,30,364,"6",17,FALSE,"Suicide",1,17
"532",2006,12,30,364,"6",17,FALSE,NA,1,17
"533",2006,12,30,364,"6",18,FALSE,"Homicide",1,18
"534",2006,12,30,364,"6",18,FALSE,NA,3,18
"535",2006,12,30,364,"6",19,FALSE,"Suicide",1,19
"536",2006,12,30,364,"6",19,FALSE,"Homicide",2,19
"537",2006,12,30,364,"6",19,FALSE,NA,2,19
"538",2006,12,30,364,"6",20,FALSE,"Accident",1,20
"539",2006,12,30,364,"6",20,FALSE,NA,2,20
"540",2006,12,30,364,"6",21,FALSE,"Accident",1,21
"541",2006,12,30,364,"6",21,FALSE,"Homicide",1,21
"542",2006,12,30,364,"6",21,FALSE,NA,1,21
"543",2006,12,30,364,"6",22,FALSE,NA,1,22
"544",2006,12,30,364,"6",23,FALSE,NA,1,23
"545",2006,12,31,365,"0",0,FALSE,NA,2,24
"546",2006,12,31,365,"0",1,FALSE,"Homicide",1,25
"547",2006,12,31,365,"0",1,FALSE,"Unknown",1,25
"548",2006,12,31,365,"0",1,FALSE,NA,3,25
"549",2006,12,31,365,"0",2,FALSE,"Accident",1,26
"550",2006,12,31,365,"0",2,FALSE,"Homicide",2,26
"551",2006,12,31,365,"0",2,FALSE,NA,4,26
"552",2006,12,31,365,"0",3,FALSE,NA,2,27
"553",2006,12,31,365,"0",4,FALSE,"Accident",2,28
"554",2006,12,31,365,"0",4,FALSE,NA,3,28
"555",2006,12,31,365,"0",5,FALSE,NA,6,29
"556",2006,12,31,365,"0",6,FALSE,"Accident",2,30
"557",2006,12,31,365,"0",6,FALSE,NA,5,30
"558",2006,12,31,365,"0",7,FALSE,"Accident",1,31
"559",2006,12,31,365,"0",7,FALSE,NA,6,31
"560",2006,12,31,365,"0",8,FALSE,"Homicide",1,32
"561",2006,12,31,365,"0",8,FALSE,"Unknown",1,32
"562",2006,12,31,365,"0",8,FALSE,NA,2,32
"563",2006,12,31,365,"0",9,FALSE,"Unknown",1,33
"564",2006,12,31,365,"0",9,FALSE,NA,3,33
"565",2006,12,31,365,"0",10,FALSE,"Accident",1,34
"566",2006,12,31,365,"0",10,FALSE,NA,4,34
"567",2006,12,31,365,"0",11,FALSE,NA,5,35
"568",2006,12,31,365,"0",12,FALSE,NA,4,36
"569",2006,12,31,365,"0",13,FALSE,NA,2,37
"570",2006,12,31,365,"0",14,FALSE,NA,6,38
"571",2006,12,31,365,"0",15,FALSE,NA,4,39
"572",2006,12,31,365,"0",16,FALSE,NA,4,40
"573",2006,12,31,365,"0",17,FALSE,"Homicide",2,41
"574",2006,12,31,365,"0",17,FALSE,NA,3,41
"575",2006,12,31,365,"0",18,FALSE,"Accident",3,42
"576",2006,12,31,365,"0",18,FALSE,NA,6,42
"577",2006,12,31,365,"0",19,FALSE,NA,5,43
"578",2006,12,31,365,"0",20,FALSE,"Homicide",1,44
"579",2006,12,31,365,"0",20,FALSE,NA,6,44
"580",2006,12,31,365,"0",21,FALSE,"Accident",1,45
"581",2006,12,31,365,"0",21,FALSE,NA,3,45
"582",2006,12,31,365,"0",22,FALSE,NA,1,46
"583",2006,12,31,365,"0",23,FALSE,"Homicide",2,47
"584",2006,12,31,365,"0",23,FALSE,"Other",1,47
"585",2006,12,31,365,"0",23,FALSE,NA,1,47
"586",2006,1,1,1,"0",0,FALSE,NA,3,48
"587",2006,1,1,1,"0",2,FALSE,"Suicide",1,50
"588",2006,1,1,1,"0",3,FALSE,"Accident",1,51
"589",2006,1,1,1,"0",3,FALSE,NA,1,51
"590",2006,1,1,1,"0",5,FALSE,NA,2,53
"591",2006,1,1,1,"0",6,FALSE,"Accident",1,54
"592",2006,1,1,1,"0",6,FALSE,"Homicide",1,54
"593",2006,1,1,1,"0",7,FALSE,NA,1,55
"594",2006,1,1,1,"0",8,FALSE,NA,2,56
"595",2006,1,1,1,"0",9,FALSE,"Accident",1,57
"596",2006,1,1,1,"0",11,FALSE,"Homicide",1,59
"597",2006,1,1,1,"0",11,FALSE,NA,2,59
"598",2006,1,1,1,"0",13,FALSE,NA,1,61
"599",2006,1,1,1,"0",15,FALSE,NA,2,63
"600",2006,1,1,1,"0",17,FALSE,NA,1,65
"601",2006,1,1,1,"0",18,FALSE,"Homicide",1,66
"602",2006,1,1,1,"0",18,FALSE,NA,1,66
"603",2006,1,1,1,"0",19,FALSE,NA,2,67
"604",2006,1,1,1,"0",21,FALSE,NA,1,69
"605",2006,1,2,2,"1",0,FALSE,NA,2,72
"606",2006,1,2,2,"1",2,FALSE,NA,1,74
"607",2006,1,2,2,"1",3,FALSE,"Accident",1,75
"608",2006,1,2,2,"1",3,FALSE,NA,2,75
"609",2006,1,2,2,"1",4,FALSE,"Homicide",1,76
"610",2006,1,2,2,"1",4,FALSE,NA,2,76
"611",2006,1,2,2,"1",6,FALSE,"Accident",1,78
"612",2006,1,2,2,"1",6,FALSE,"Homicide",1,78
"613",2006,1,2,2,"1",6,FALSE,NA,2,78
"614",2006,1,2,2,"1",9,FALSE,"Accident",1,81
"615",2006,1,2,2,"1",9,FALSE,NA,1,81
"616",2006,1,2,2,"1",11,FALSE,NA,2,83
"617",2006,1,2,2,"1",13,FALSE,NA,1,85
"618",2006,1,2,2,"1",15,FALSE,NA,1,87
"619",2006,1,2,2,"1",18,FALSE,NA,3,90
"620",2006,1,2,2,"1",20,FALSE,NA,2,92
"621",2006,12,30,364,"6",0,FALSE,"Accident",1,0
"622",2006,12,30,364,"6",1,FALSE,NA,1,1
"623",2006,12,30,364,"6",2,FALSE,NA,2,2
"624",2006,12,30,364,"6",5,FALSE,NA,2,5
"625",2006,12,30,364,"6",6,FALSE,NA,3,6
"626",2006,12,30,364,"6",10,FALSE,"Homicide",1,10
"627",2006,12,30,364,"6",10,FALSE,NA,1,10
"628",2006,12,30,364,"6",12,FALSE,NA,1,12
"629",2006,12,30,364,"6",14,FALSE,NA,2,14
"630",2006,12,30,364,"6",16,FALSE,"Accident",1,16
"631",2006,12,30,364,"6",16,FALSE,NA,3,16
"632",2006,12,30,364,"6",17,FALSE,"Accident",1,17
"633",2006,12,30,364,"6",17,FALSE,NA,1,17
"634",2006,12,30,364,"6",19,FALSE,NA,1,19
"635",2006,12,30,364,"6",20,FALSE,"Homicide",1,20
"636",2006,12,30,364,"6",20,FALSE,NA,1,20
"637",2006,12,30,364,"6",21,FALSE,NA,3,21
"638",2006,12,30,364,"6",22,FALSE,NA,1,22
"639",2006,12,30,364,"6",23,FALSE,"Homicide",1,23
"640",2006,12,30,364,"6",23,FALSE,NA,2,23
"641",2006,12,31,365,"0",1,FALSE,"Accident",1,25
"642",2006,12,31,365,"0",1,FALSE,NA,1,25
"643",2006,12,31,365,"0",3,FALSE,NA,1,27
"644",2006,12,31,365,"0",4,FALSE,NA,3,28
"645",2006,12,31,365,"0",5,FALSE,"Accident",1,29
"646",2006,12,31,365,"0",5,FALSE,"Homicide",1,29
"647",2006,12,31,365,"0",5,FALSE,NA,1,29
"648",2006,12,31,365,"0",6,FALSE,NA,1,30
"649",2006,12,31,365,"0",8,FALSE,NA,2,32
"650",2006,12,31,365,"0",9,FALSE,"Accident",1,33
"651",2006,12,31,365,"0",10,FALSE,NA,3,34
"652",2006,12,31,365,"0",13,FALSE,NA,1,37
"653",2006,12,31,365,"0",14,FALSE,NA,1,38
"654",2006,12,31,365,"0",15,FALSE,NA,1,39
"655",2006,12,31,365,"0",16,FALSE,"Homicide",1,40
"656",2006,12,31,365,"0",16,FALSE,NA,1,40
"657",2006,12,31,365,"0",20,FALSE,"Accident",1,44
"658",2006,12,31,365,"0",20,FALSE,NA,1,44
"659",2006,12,31,365,"0",22,FALSE,NA,1,46
"660",2006,1,1,1,"0",0,TRUE,NA,5,48
"661",2006,1,1,1,"0",1,TRUE,"Homicide",1,49
"662",2006,1,1,1,"0",1,TRUE,NA,2,49
"663",2006,1,1,1,"0",3,TRUE,"Homicide",1,51
"664",2006,1,1,1,"0",3,TRUE,NA,2,51
"665",2006,1,1,1,"0",4,TRUE,"Homicide",2,52
"666",2006,1,1,1,"0",4,TRUE,NA,3,52
"667",2006,1,1,1,"0",5,TRUE,"Accident",2,53
"668",2006,1,1,1,"0",5,TRUE,NA,2,53
"669",2006,1,1,1,"0",6,TRUE,NA,1,54
"670",2006,1,1,1,"0",7,TRUE,NA,3,55
"671",2006,1,1,1,"0",8,TRUE,NA,1,56
"672",2006,1,1,1,"0",9,TRUE,NA,1,57
"673",2006,1,1,1,"0",10,TRUE,"Accident",1,58
"674",2006,1,1,1,"0",11,TRUE,NA,2,59
"675",2006,1,1,1,"0",12,TRUE,NA,4,60
"676",2006,1,1,1,"0",13,TRUE,NA,1,61
"677",2006,1,1,1,"0",14,TRUE,"Accident",1,62
"678",2006,1,1,1,"0",14,TRUE,NA,1,62
"679",2006,1,1,1,"0",15,TRUE,"Accident",1,63
"680",2006,1,1,1,"0",16,TRUE,"Homicide",1,64
"681",2006,1,1,1,"0",16,TRUE,NA,3,64
"682",2006,1,1,1,"0",17,TRUE,NA,2,65
"683",2006,1,1,1,"0",18,TRUE,"Homicide",1,66
"684",2006,1,1,1,"0",18,TRUE,NA,3,66
"685",2006,1,1,1,"0",19,TRUE,NA,2,67
"686",2006,1,1,1,"0",20,TRUE,NA,2,68
"687",2006,1,1,1,"0",21,TRUE,NA,1,69
"688",2006,1,1,1,"0",23,TRUE,NA,2,71
"689",2006,1,2,2,"1",0,TRUE,NA,3,72
"690",2006,1,2,2,"1",2,TRUE,"Other",1,74
"691",2006,1,2,2,"1",2,TRUE,NA,1,74
"692",2006,1,2,2,"1",3,TRUE,NA,3,75
"693",2006,1,2,2,"1",4,TRUE,NA,4,76
"694",2006,1,2,2,"1",5,TRUE,NA,1,77
"695",2006,1,2,2,"1",6,TRUE,NA,1,78
"696",2006,1,2,2,"1",7,TRUE,NA,1,79
"697",2006,1,2,2,"1",8,TRUE,NA,5,80
"698",2006,1,2,2,"1",9,TRUE,NA,2,81
"699",2006,1,2,2,"1",10,TRUE,NA,4,82
"700",2006,1,2,2,"1",11,TRUE,NA,2,83
"701",2006,1,2,2,"1",12,TRUE,NA,1,84
"702",2006,1,2,2,"1",13,TRUE,"Accident",1,85
"703",2006,1,2,2,"1",13,TRUE,NA,1,85
"704",2006,1,2,2,"1",14,TRUE,NA,3,86
"705",2006,1,2,2,"1",15,TRUE,NA,2,87
"706",2006,1,2,2,"1",16,TRUE,NA,5,88
"707",2006,1,2,2,"1",17,TRUE,NA,1,89
"708",2006,1,2,2,"1",18,TRUE,NA,2,90
"709",2006,1,2,2,"1",19,TRUE,NA,2,91
"710",2006,1,2,2,"1",20,TRUE,"Accident",1,92
"711",2006,1,2,2,"1",20,TRUE,NA,2,92
"712",2006,1,2,2,"1",21,TRUE,NA,1,93
"713",2006,1,2,2,"1",22,TRUE,NA,1,94
"714",2006,12,30,364,"6",1,TRUE,NA,4,1
"715",2006,12,30,364,"6",2,TRUE,NA,2,2
"716",2006,12,30,364,"6",3,TRUE,NA,5,3
"717",2006,12,30,364,"6",4,TRUE,NA,2,4
"718",2006,12,30,364,"6",5,TRUE,NA,2,5
"719",2006,12,30,364,"6",7,TRUE,NA,1,7
"720",2006,12,30,364,"6",8,TRUE,NA,1,8
"721",2006,12,30,364,"6",9,TRUE,"Accident",1,9
"722",2006,12,30,364,"6",9,TRUE,NA,2,9
"723",2006,12,30,364,"6",10,TRUE,NA,3,10
"724",2006,12,30,364,"6",11,TRUE,NA,1,11
"725",2006,12,30,364,"6",13,TRUE,NA,2,13
"726",2006,12,30,364,"6",14,TRUE,"Homicide",1,14
"727",2006,12,30,364,"6",14,TRUE,NA,2,14
"728",2006,12,30,364,"6",16,TRUE,NA,5,16
"729",2006,12,30,364,"6",17,TRUE,NA,3,17
"730",2006,12,30,364,"6",19,TRUE,NA,2,19
"731",2006,12,30,364,"6",20,TRUE,"Homicide",1,20
"732",2006,12,30,364,"6",20,TRUE,NA,3,20
"733",2006,12,30,364,"6",21,TRUE,"Homicide",2,21
"734",2006,12,30,364,"6",22,TRUE,NA,2,22
"735",2006,12,30,364,"6",23,TRUE,"Homicide",1,23
"736",2006,12,31,365,"0",1,TRUE,NA,2,25
"737",2006,12,31,365,"0",2,TRUE,"Homicide",1,26
"738",2006,12,31,365,"0",3,TRUE,NA,2,27
"739",2006,12,31,365,"0",4,TRUE,NA,2,28
"740",2006,12,31,365,"0",5,TRUE,NA,1,29
"741",2006,12,31,365,"0",6,TRUE,"Accident",1,30
"742",2006,12,31,365,"0",6,TRUE,NA,2,30
"743",2006,12,31,365,"0",7,TRUE,NA,3,31
"744",2006,12,31,365,"0",8,TRUE,"Accident",1,32
"745",2006,12,31,365,"0",8,TRUE,"Homicide",1,32
"746",2006,12,31,365,"0",8,TRUE,NA,1,32
"747",2006,12,31,365,"0",9,TRUE,NA,1,33
"748",2006,12,31,365,"0",10,TRUE,"Accident",1,34
"749",2006,12,31,365,"0",10,TRUE,NA,2,34
"750",2006,12,31,365,"0",11,TRUE,"Accident",1,35
"751",2006,12,31,365,"0",12,TRUE,NA,3,36
"752",2006,12,31,365,"0",13,TRUE,NA,2,37
"753",2006,12,31,365,"0",14,TRUE,NA,1,38
"754",2006,12,31,365,"0",15,TRUE,NA,1,39
"755",2006,12,31,365,"0",16,TRUE,NA,2,40
"756",2006,12,31,365,"0",17,TRUE,NA,1,41
"757",2006,12,31,365,"0",18,TRUE,"Homicide",1,42
"758",2006,12,31,365,"0",19,TRUE,NA,2,43
"759",2006,12,31,365,"0",20,TRUE,NA,2,44
"760",2006,12,31,365,"0",21,TRUE,NA,1,45
"761",2006,12,31,365,"0",22,TRUE,NA,1,46
"762",2006,12,31,365,"0",23,TRUE,"Accident",1,47
"763",2006,12,31,365,"0",23,TRUE,NA,2,47
"764",2006,1,1,1,"0",0,FALSE,NA,1,48
"765",2006,1,1,1,"0",1,FALSE,NA,1,49
"766",2006,1,1,1,"0",2,FALSE,"Homicide",1,50
"767",2006,1,1,1,"0",2,FALSE,NA,2,50
"768",2006,1,1,1,"0",3,FALSE,"Accident",1,51
"769",2006,1,1,1,"0",3,FALSE,"Homicide",2,51
"770",2006,1,1,1,"0",3,FALSE,NA,5,51
"771",2006,1,1,1,"0",4,FALSE,"Homicide",3,52
"772",2006,1,1,1,"0",4,FALSE,NA,1,52
"773",2006,1,1,1,"0",5,FALSE,"Homicide",1,53
"774",2006,1,1,1,"0",5,FALSE,NA,2,53
"775",2006,1,1,1,"0",6,FALSE,"Accident",3,54
"776",2006,1,1,1,"0",6,FALSE,NA,2,54
"777",2006,1,1,1,"0",7,FALSE,"Homicide",1,55
"778",2006,1,1,1,"0",7,FALSE,NA,2,55
"779",2006,1,1,1,"0",8,FALSE,NA,5,56
"780",2006,1,1,1,"0",9,FALSE,NA,1,57
"781",2006,1,1,1,"0",11,FALSE,NA,1,59
"782",2006,1,1,1,"0",12,FALSE,"Homicide",1,60
"783",2006,1,1,1,"0",12,FALSE,NA,2,60
"784",2006,1,1,1,"0",13,FALSE,"Accident",1,61
"785",2006,1,1,1,"0",13,FALSE,"Suicide",1,61
"786",2006,1,1,1,"0",13,FALSE,NA,2,61
"787",2006,1,1,1,"0",14,FALSE,NA,1,62
"788",2006,1,1,1,"0",15,FALSE,"Accident",1,63
"789",2006,1,1,1,"0",15,FALSE,NA,1,63
"790",2006,1,1,1,"0",16,FALSE,"Suicide",1,64
"791",2006,1,1,1,"0",16,FALSE,NA,2,64
"792",2006,1,1,1,"0",17,FALSE,NA,3,65
"793",2006,1,1,1,"0",18,FALSE,NA,6,66
"794",2006,1,1,1,"0",19,FALSE,NA,4,67
"795",2006,1,1,1,"0",20,FALSE,NA,1,68
"796",2006,1,1,1,"0",21,FALSE,"Accident",1,69
"797",2006,1,1,1,"0",22,FALSE,NA,2,70
"798",2006,1,1,1,"0",23,FALSE,NA,1,71
"799",2006,1,2,2,"1",0,FALSE,NA,6,72
"800",2006,1,2,2,"1",1,FALSE,NA,2,73
"801",2006,1,2,2,"1",2,FALSE,NA,1,74
"802",2006,1,2,2,"1",3,FALSE,NA,2,75
"803",2006,1,2,2,"1",4,FALSE,NA,2,76
"804",2006,1,2,2,"1",5,FALSE,NA,6,77
"805",2006,1,2,2,"1",6,FALSE,"Accident",2,78
"806",2006,1,2,2,"1",6,FALSE,"Suicide",1,78
"807",2006,1,2,2,"1",6,FALSE,NA,7,78
"808",2006,1,2,2,"1",7,FALSE,NA,1,79
"809",2006,1,2,2,"1",8,FALSE,NA,5,80
"810",2006,1,2,2,"1",9,FALSE,NA,1,81
"811",2006,1,2,2,"1",10,FALSE,NA,3,82
"812",2006,1,2,2,"1",11,FALSE,NA,2,83
"813",2006,1,2,2,"1",12,FALSE,"Suicide",1,84
"814",2006,1,2,2,"1",12,FALSE,NA,2,84
"815",2006,1,2,2,"1",13,FALSE,"Accident",1,85
"816",2006,1,2,2,"1",13,FALSE,NA,1,85
"817",2006,1,2,2,"1",14,FALSE,NA,4,86
"818",2006,1,2,2,"1",15,FALSE,NA,4,87
"819",2006,1,2,2,"1",16,FALSE,NA,5,88
"820",2006,1,2,2,"1",17,FALSE,"Unknown",1,89
"821",2006,1,2,2,"1",17,FALSE,NA,5,89
"822",2006,1,2,2,"1",18,FALSE,"Accident",1,90
"823",2006,1,2,2,"1",18,FALSE,NA,2,90
"824",2006,1,2,2,"1",19,FALSE,"Homicide",1,91
"825",2006,1,2,2,"1",19,FALSE,NA,2,91
"826",2006,1,2,2,"1",20,FALSE,"Suicide",1,92
"827",2006,1,2,2,"1",20,FALSE,"Homicide",2,92
"828",2006,1,2,2,"1",20,FALSE,NA,3,92
"829",2006,1,2,2,"1",21,FALSE,NA,3,93
"830",2006,1,2,2,"1",22,FALSE,NA,2,94
"831",2006,12,30,364,"6",0,FALSE,NA,1,0
"832",2006,12,30,364,"6",1,FALSE,"Accident",1,1
"833",2006,12,30,364,"6",1,FALSE,NA,1,1
"834",2006,12,30,364,"6",2,FALSE,NA,5,2
"835",2006,12,30,364,"6",3,FALSE,NA,2,3
"836",2006,12,30,364,"6",4,FALSE,NA,2,4
"837",2006,12,30,364,"6",5,FALSE,NA,3,5
"838",2006,12,30,364,"6",6,FALSE,NA,1,6
"839",2006,12,30,364,"6",7,FALSE,NA,1,7
"840",2006,12,30,364,"6",8,FALSE,NA,3,8
"841",2006,12,30,364,"6",9,FALSE,NA,6,9
"842",2006,12,30,364,"6",10,FALSE,NA,1,10
"843",2006,12,30,364,"6",11,FALSE,NA,1,11
"844",2006,12,30,364,"6",12,FALSE,"Suicide",1,12
"845",2006,12,30,364,"6",12,FALSE,NA,2,12
"846",2006,12,30,364,"6",13,FALSE,NA,4,13
"847",2006,12,30,364,"6",14,FALSE,"Accident",1,14
"848",2006,12,30,364,"6",14,FALSE,NA,2,14
"849",2006,12,30,364,"6",15,FALSE,NA,5,15
"850",2006,12,30,364,"6",16,FALSE,"Homicide",1,16
"851",2006,12,30,364,"6",16,FALSE,NA,2,16
"852",2006,12,30,364,"6",17,FALSE,NA,9,17
"853",2006,12,30,364,"6",18,FALSE,NA,4,18
"854",2006,12,30,364,"6",19,FALSE,NA,2,19
"855",2006,12,30,364,"6",20,FALSE,NA,4,20
"856",2006,12,30,364,"6",21,FALSE,NA,2,21
"857",2006,12,30,364,"6",22,FALSE,"Homicide",1,22
"858",2006,12,30,364,"6",23,FALSE,"Unknown",1,23
"859",2006,12,30,364,"6",23,FALSE,NA,1,23
"860",2006,12,31,365,"0",0,FALSE,"Homicide",1,24
"861",2006,12,31,365,"0",0,FALSE,NA,3,24
"862",2006,12,31,365,"0",1,FALSE,"Accident",1,25
"863",2006,12,31,365,"0",1,FALSE,NA,3,25
"864",2006,12,31,365,"0",2,FALSE,NA,3,26
"865",2006,12,31,365,"0",3,FALSE,NA,2,27
"866",2006,12,31,365,"0",4,FALSE,"Accident",1,28
"867",2006,12,31,365,"0",4,FALSE,"Homicide",1,28
"868",2006,12,31,365,"0",4,FALSE,NA,1,28
"869",2006,12,31,365,"0",5,FALSE,NA,2,29
"870",2006,12,31,365,"0",6,FALSE,"Unknown",1,30
"871",2006,12,31,365,"0",6,FALSE,NA,4,30
"872",2006,12,31,365,"0",7,FALSE,NA,2,31
"873",2006,12,31,365,"0",8,FALSE,NA,2,32
"874",2006,12,31,365,"0",9,FALSE,NA,1,33
"875",2006,12,31,365,"0",10,FALSE,NA,4,34
"876",2006,12,31,365,"0",11,FALSE,NA,1,35
"877",2006,12,31,365,"0",12,FALSE,NA,3,36
"878",2006,12,31,365,"0",14,FALSE,NA,1,38
"879",2006,12,31,365,"0",15,FALSE,NA,6,39
"880",2006,12,31,365,"0",16,FALSE,NA,2,40
"881",2006,12,31,365,"0",17,FALSE,"Unknown",1,41
"882",2006,12,31,365,"0",17,FALSE,NA,3,41
"883",2006,12,31,365,"0",18,FALSE,NA,1,42
"884",2006,12,31,365,"0",19,FALSE,"Homicide",1,43
"885",2006,12,31,365,"0",19,FALSE,NA,1,43
"886",2006,12,31,365,"0",20,FALSE,"Accident",2,44
"887",2006,12,31,365,"0",20,FALSE,NA,1,44
"888",2006,12,31,365,"0",21,FALSE,NA,4,45
"889",2006,12,31,365,"0",22,FALSE,NA,2,46
"890",2006,12,31,365,"0",23,FALSE,NA,1,47
"891",2006,1,1,1,"0",0,FALSE,NA,2,48
"892",2006,1,1,1,"0",1,FALSE,"Homicide",1,49
"893",2006,1,1,1,"0",1,FALSE,NA,5,49
"894",2006,1,1,1,"0",3,FALSE,"Accident",1,51
"895",2006,1,1,1,"0",3,FALSE,"Homicide",1,51
"896",2006,1,1,1,"0",3,FALSE,NA,3,51
"897",2006,1,1,1,"0",4,FALSE,"Accident",1,52
"898",2006,1,1,1,"0",4,FALSE,"Homicide",1,52
"899",2006,1,1,1,"0",5,FALSE,"Homicide",1,53
"900",2006,1,1,1,"0",5,FALSE,NA,1,53
"901",2006,1,1,1,"0",7,FALSE,NA,1,55
"902",2006,1,1,1,"0",8,FALSE,"Homicide",1,56
"903",2006,1,1,1,"0",8,FALSE,NA,2,56
"904",2006,1,1,1,"0",9,FALSE,NA,2,57
"905",2006,1,1,1,"0",10,FALSE,NA,5,58
"906",2006,1,1,1,"0",11,FALSE,NA,1,59
"907",2006,1,1,1,"0",12,FALSE,NA,3,60
"908",2006,1,1,1,"0",13,FALSE,NA,3,61
"909",2006,1,1,1,"0",14,FALSE,NA,2,62
"910",2006,1,1,1,"0",15,FALSE,"Homicide",1,63
"911",2006,1,1,1,"0",15,FALSE,NA,2,63
"912",2006,1,1,1,"0",16,FALSE,NA,3,64
"913",2006,1,1,1,"0",17,FALSE,NA,3,65
"914",2006,1,1,1,"0",18,FALSE,NA,1,66
"915",2006,1,1,1,"0",19,FALSE,"Accident",2,67
"916",2006,1,1,1,"0",20,FALSE,"Accident",2,68
"917",2006,1,1,1,"0",20,FALSE,NA,2,68
"918",2006,1,1,1,"0",22,FALSE,"Homicide",1,70
"919",2006,1,1,1,"0",22,FALSE,NA,1,70
"920",2006,1,1,1,"0",23,FALSE,NA,3,71
"921",2006,1,2,2,"1",0,FALSE,NA,2,72
"922",2006,1,2,2,"1",1,FALSE,NA,2,73
"923",2006,1,2,2,"1",2,FALSE,NA,5,74
"924",2006,1,2,2,"1",3,FALSE,NA,2,75
"925",2006,1,2,2,"1",4,FALSE,NA,3,76
"926",2006,1,2,2,"1",5,FALSE,NA,4,77
"927",2006,1,2,2,"1",6,FALSE,NA,3,78
"928",2006,1,2,2,"1",7,FALSE,"Accident",1,79
"929",2006,1,2,2,"1",7,FALSE,NA,5,79
"930",2006,1,2,2,"1",8,FALSE,NA,4,80
"931",2006,1,2,2,"1",9,FALSE,NA,3,81
"932",2006,1,2,2,"1",10,FALSE,NA,3,82
"933",2006,1,2,2,"1",11,FALSE,NA,4,83
"934",2006,1,2,2,"1",12,FALSE,NA,2,84
"935",2006,1,2,2,"1",14,FALSE,NA,4,86
